Date,Time,PU_Adress,Base_No
9/18/2014,11:08,LGA,B00256
9/18/2014,11:09,9700–9798 63rd Ave Queens,B00256
9/18/2014,11:10,"28-11 Warren road Fair Lawn, NJ",B00256
9/18/2014,11:10,300 E 54 St Nyc,B00256
9/18/2014,11:12,LGA,B00256
9/18/2014,11:12,LGA,B00256
9/18/2014,11:13,EWR,B00256
9/18/2014,11:14,LGA,B00256
9/18/2014,11:15,55 Water St Nyc,B00256
9/18/2014,11:15,65 5 Ave NYC,B00256
9/18/2014,11:15,14 Bank St Nyc,B00256
9/18/2014,11:15,"96 CUTTER MILL ROAD  Great Neck, LI",B00256
9/18/2014,11:15,77 7th Avenue New York,B00256
9/18/2014,11:15,245 E 19 ST NYC,B00256
9/18/2014,11:15,142 W 130 St NYC,B00256
9/18/2014,11:15,"83-40 Woodhaven Blvd Ridgewood, QU",B00256
9/18/2014,11:15,"29 TIMBER TRAIL Ramsey, NJ",B00256
9/18/2014,11:15,10 W 15 ST NYC,B00256
9/18/2014,11:15,495 West End Ave Nyc,B00256
9/18/2014,11:15,54 E 8 St Nyc,B00256
9/18/2014,11:15,160 E 27 St Nyc,B00256
9/18/2014,11:15,28 E 28 St NYC,B00256
9/18/2014,11:15,400 W 12 ST NYC,B00256
9/18/2014,11:15,1071  Avenue Of The Americ NYC,B00256
9/18/2014,11:15,1071 Avenue Of The Americ NYC,B00256
9/18/2014,11:15,750 7 Ave Nyc,B00256
9/18/2014,11:17,LGA,B00256
9/18/2014,11:18,LGA,B00256
9/18/2014,11:20,LGA,B00256
9/18/2014,11:22,EWR,B00256
9/18/2014,11:27,LGA,B01743
9/18/2014,11:27,1 Verizon Way Bernards,B00256
9/18/2014,11:30,212 E 42 St Nyc,B00256
9/18/2014,11:30,601 W 26 St Nyc,B00256
9/18/2014,11:30,155 E 38 St Nyc,B00256
9/18/2014,11:30,67 Riverside Dr Nyc,B00256
9/18/2014,11:30,240 E 38 St Nyc,B00256
9/18/2014,11:30,1700 Broadway NYC,B00256
9/18/2014,11:30,565 5 Ave Nyc,B00256
9/18/2014,11:30,353 RIVERSIDE DR NYC,B00256
9/18/2014,11:30,250 5 Ave Nyc,B00256
9/18/2014,11:30,3 Washington Sq Villag NYC,B00256
9/18/2014,11:30,370 Lexington Ave NYC,B00256
9/18/2014,11:30,1535 Broadway Nyc,B00256
9/18/2014,11:30,444 E 57 St Nyc,B00256
9/18/2014,11:30,"225 Fisher Ave White Plains ,NY.",B00256
9/18/2014,11:30,1567 BROADWAY NYC,B00256
9/18/2014,11:30,24 W 90 ST NYC,B00256
9/18/2014,11:30,569 LEXINGTON AVE NYC,B00256
9/18/2014,11:30,"1950 Batchelder St Homecrest, BK",B00256
9/18/2014,11:30,119 W 56 St Nyc,B00256
9/18/2014,11:30,"929 JEWEL DRIVE Valley Stream, LI",B00256
9/18/2014,11:30,350 Albany St NYC,B00256
9/18/2014,11:30,544 3 Ave NYC,B00256
9/18/2014,11:30,61 Jane St NYC,B00256
9/18/2014,11:30,540 Park Ave Nyc,B00256
9/18/2014,11:30,45 E 72 ST Nyc,B00256
9/18/2014,11:30,"427 MILL RIVER ROAD Oyster Bay, LI",B00256
9/18/2014,11:30,370 LEXINGTON AVE NYC,B00256
9/18/2014,11:30,4 E 88 St NYC,B00256
9/18/2014,11:30,155 E 34 St Nyc,B00256
9/18/2014,11:30,245 E 54 St Nyc,B00256
9/18/2014,11:35,38 E 32 St Nyc,B00256
9/18/2014,11:35,"99 MAPLE AVE Bayshore, LI",B00256
9/18/2014,11:40,  NYC,B00256
9/18/2014,11:40,650 1 Ave Nyc,B00256
9/18/2014,11:40,178 E 80 ST NYC,B00256
9/18/2014,11:45,32 Old Slip NYC,B01743
9/18/2014,11:45,LGA,B00256
9/18/2014,11:45,88 MADISON AVE NYC,B00256
9/18/2014,11:45,JFK,B00256
9/18/2014,11:45,525 E 72 ST NYC,B00256
9/18/2014,11:45,37 WASHINGTON SQ W NYC,B00256
9/18/2014,11:45,322 E 59 St NYC,B00256
9/18/2014,11:45,425 East 67th Street New York,B00256
9/18/2014,11:45,585 Stewart Avenue Garden City,B00256
9/18/2014,11:45,12 W 72 ST Nyc,B00256
9/18/2014,11:45,180 East End Ave Nyc,B00256
9/18/2014,11:45,115 E 67 ST NYC,B00256
9/18/2014,11:45,315 E 86 ST NYC,B00256
9/18/2014,11:45,"27-01 Queens Plaza North Long Island City, QU",B00256
9/18/2014,11:45,825 3 Ave Nyc,B00256
9/18/2014,11:45,"4046 baychester ave Baychester, BX",B00256
9/18/2014,11:45,247 E 39th St New York,B00256
9/18/2014,11:45,40 E 89 St Nyc,B00256
9/18/2014,11:45,520 E 72 St Nyc,B00256
9/18/2014,11:45,160 E 34 St Nyc,B00256
9/18/2014,11:46,LGA,B00256
9/18/2014,11:48,LGA,B00256
9/18/2014,11:49,LGA,B00256
9/18/2014,11:50,"53-11 Springfield Blvd Oakland Gardens, QU",B00256
9/18/2014,11:50,74 E 119 St Nyc,B00256
9/18/2014,11:52,EWR,B00256
9/18/2014,11:52,LGA,B00256
9/18/2014,11:54,LGA,B00256
9/18/2014,11:54,LGA,B00256
9/18/2014,11:59,EWR,B00256
9/18/2014,12:00,"191 Fox Hollow Road Woodbury, LI",B00256
9/18/2014,12:00,"333 Adams St Brooklyn Heights, BK",B00256
9/18/2014,12:00,301 E 69 St Nyc,B00256
9/18/2014,12:00,"275 washington ave New Rochelle ,NY.",B00256
9/18/2014,12:00,350 W 42 St Nyc,B00256
9/18/2014,12:00,119 E 83 St NYC,B00256
9/18/2014,12:00,"11 PHEASANT HILL LN Glen Head, LI",B00256
9/18/2014,12:00,25 TUDOR CITY PL NYC,B00256
9/18/2014,12:00,1 W 64 ST Nyc,B00256
9/18/2014,12:00,240 W 37 St Nyc,B00256
9/18/2014,12:00,"119 green ave Madison, NJ",B00256
9/18/2014,12:00,"1250 Waters Pl Westchester, BX",B00256
9/18/2014,12:00,"100 Jericho Quadrangle Jericho, LI",B00256
9/18/2014,12:00,1540 YORK AVE NYC,B00256
9/18/2014,12:00,1056 5 AVE NYC,B00256
9/18/2014,12:00,"6530 Kissena Blvd Kew Garden Hills, QU",B01868
9/18/2014,12:00,350 W 57 St NYC,B00256
9/18/2014,12:00,374 W 11 St NYC,B00256
9/18/2014,12:00,325  Hudson St Nyc,B00256
9/18/2014,12:00,350 E 79 St Nyc,B00256
9/18/2014,12:00,8  Peter Cooper Rd Nyc,B00256
9/18/2014,12:00,1468 Madison Ave NYC,B00256
9/18/2014,12:00,"258 lexington ave Dumont, NJ",B00256
9/18/2014,12:00,320 Central Park W Nyc,B00256
9/18/2014,12:00,200 E 57 ST NYC,B00256
9/18/2014,12:00,320 E 94 St NYC,B00256
9/18/2014,12:00,118 W 74 ST NYC,B00256
9/18/2014,12:00,333 E 38 St Nyc,B00256
9/18/2014,12:00,62 W 62 ST NYC,B00256
9/18/2014,12:00,71  Park Ave New York,B00256
9/18/2014,12:00,200 W 67 St Nyc,B00256
9/18/2014,12:00,201 W 79 ST NYC,B00256
9/18/2014,12:00,140  Claremont Ave NYC,B00256
9/18/2014,12:00,271 Avenue C Nyc,B00256
9/18/2014,12:00,"200 Withers St Williamsburg, BK",B00256
9/18/2014,12:00,25  Broadway NYC,B00256
9/18/2014,12:00,21 W 87 St NYC,B00256
9/18/2014,12:00,"1350 Old Walt Whitman Roa Melville, LI",B00256
9/18/2014,12:00,"36-11 20 Ave Astoria, QU",B00256
9/18/2014,12:00,199 Water St Nyc,B00256
9/18/2014,12:00,33 Irving Pl Nyc,B00256
9/18/2014,12:00,485 5 Ave NYC,B00256
9/18/2014,12:00,"3544 Jerome Ave Norwood, BX",B00256
9/18/2014,12:00,440 W 114 St Nyc,B00256
9/18/2014,12:00,"200 33rd St Greenwood Height, BK",B00256
9/18/2014,12:00,"255 Cornelia St. Bushwick, BK",B00256
9/18/2014,12:00,1140 6 Ave Nyc,B00256
9/18/2014,12:00,EWR,B00256
9/18/2014,12:03,EWR,B00256
9/18/2014,12:04,LGA,B00256
9/18/2014,12:05,JFK,B00256
9/18/2014,12:06,LGA,B00256
9/18/2014,12:06,JFK,B00256
9/18/2014,12:08,LGA,B00256
9/18/2014,12:10,350 E 79 St Nyc,B00256
9/18/2014,12:10,"130-23 Lefferts Blvd South Ozone Park, QU",B00256
9/18/2014,12:11,EWR,B00256
9/18/2014,12:11,JFK,B00256
9/18/2014,12:15,145 W 44 ST NYC,B00256
9/18/2014,12:15,1633 Broadway NYC,B00256
9/18/2014,12:15,LGA,B00256
9/18/2014,12:15,"5 HATHAWAY LANE White Plains ,NY.",B00256
9/18/2014,12:15,316 W 93 St Nyc,B00256
9/18/2014,12:15,46 W 95 ST NYC,B00256
9/18/2014,12:15,"3 stonewall circle West Harrison ,NY.",B00256
9/18/2014,12:15,15 W 75 ST NYC,B00256
9/18/2014,12:15,510 E 86 ST NYC,B00256
9/18/2014,12:15,37 W 26 St NYC,B00256
9/18/2014,12:15,1335  Avenue of the Americ NYC,B00256
9/18/2014,12:15,230 E 79 ST NYC,B00256
9/18/2014,12:15,1030 5 Ave Nyc,B00256
9/18/2014,12:15,1623 3 AVE NYC,B00256
9/18/2014,12:15,167 E 61 ST NYC,B00256
9/18/2014,12:15,16 Stuyvesant Oval New York,B00256
9/18/2014,12:15,301 E 64 ST NYC,B00256
9/18/2014,12:15,353 W 56 St Nyc,B00256
9/18/2014,12:19,LGA,B01868
9/18/2014,12:20,LGA,B00256
9/18/2014,12:20,3050  Brighton 2nd St Brooklyn,B00256
9/18/2014,12:20,555 W 59 St Nyc,B00256
9/18/2014,12:20,520 E 90 ST NYC,B00256
9/18/2014,12:20,1060 Park Ave Nyc,B00256
9/18/2014,12:22,LGA,B00256
9/18/2014,12:23,EWR,B00256
9/18/2014,12:24,EWR,B00256
9/18/2014,12:25,LGA,B00256
9/18/2014,12:25,1885  Adam Clayton Powell  NYC,B00256
9/18/2014,12:26,LGA,B00256
9/18/2014,12:28,JFK,B00256
9/18/2014,12:30,364 W 18 St NYC,B00256
9/18/2014,12:30,350 5 Ave NYC,B00256
9/18/2014,12:30,1535 Broadway Nyc,B00256
9/18/2014,12:30,800 West End Ave NYC,B00256
9/18/2014,12:30,228 W 47 ST NYC,B00256
9/18/2014,12:30,56 7 Ave NYC,B00256
9/18/2014,12:30,110 5 Ave Nyc,B00256
9/18/2014,12:30,29 E 64 St Nyc,B00256
9/18/2014,12:30,2 Sutton Pl S NYC,B00256
9/18/2014,12:30,71 NASSAU ST NYC,B00256
9/18/2014,12:30,561 10 Ave Nyc,B00256
9/18/2014,12:30,"173 WESTMINSTER ROAD WEST HEMPSTEAD, LI",B00256
9/18/2014,12:30,430 E 6 St Nyc,B00256
9/18/2014,12:30,201 W 79 ST NYC,B00256
9/18/2014,12:30,30 W 74 St NYC,B00256
9/18/2014,12:30,152 Madison Ave Nyc,B00256
9/18/2014,12:30,"746 AVENUE A  Bayonne, NJ",B00256
9/18/2014,12:30,"210 elm ave Teaneck, NJ",B00256
9/18/2014,12:30,52 BROADWAY NYC,B00256
9/18/2014,12:30,205 East 95th Street New York,B00256
9/18/2014,12:30,160 RIVERSIDE BLVD NYC,B00256
9/18/2014,12:30,215 W 84 St NYC,B00256
9/18/2014,12:30,"42-09 28 St Long Island City, QU",B00256
9/18/2014,12:30,245 E 72nd St New York,B00256
9/18/2014,12:30,54 W 40 St Nyc,B00256
9/18/2014,12:30,"1315 ANDERSON AVE  Fort Lee, NJ",B00256
9/18/2014,12:30,435 East 70th Street New York,B01743
9/18/2014,12:30,484 W 43 St Nyc,B00256
9/18/2014,12:30,768 5 Avenue New York,B00256
9/18/2014,12:30,300 E 56 St Nyc,B00256
9/18/2014,12:30,200 Park Ave Nyc,B00256
9/18/2014,12:30,18 E 48 St Nyc,B00256
9/18/2014,12:30,70 E 10 St Nyc,B00256
9/18/2014,12:30,170 E 88 St NYC,B00256
9/18/2014,12:30,55 Central Park W Nyc,B00256
9/18/2014,12:32,JFK,B00256
9/18/2014,12:34,EWR,B00256
9/18/2014,12:35,2450 F D R Dr Nyc,B00256
9/18/2014,12:35,LGA,B00256
9/18/2014,12:35,404 Riverside Dr Nyc,B00256
9/18/2014,12:35,325 E 24 St Nyc,B00256
9/18/2014,12:37,LGA,B00256
9/18/2014,12:37,EWR,B00256
9/18/2014,12:40,JFK,B00256
9/18/2014,12:40,LGA,B00256
9/18/2014,12:40,425 E 63 St Nyc,B00256
9/18/2014,12:40,19 Lakeview Avenue Florham Park,B00256
9/18/2014,12:44,JFK,B00256
9/18/2014,12:45,140 CABRINI BLVD NYC,B00256
9/18/2014,12:45,JFK,B00256
9/18/2014,12:45,275 7 Ave Nyc,B00256
9/18/2014,12:45,444 Madison Ave NYC,B00256
9/18/2014,12:45,445 E 77 ST NYC,B00256
9/18/2014,12:45,588 WEST END AVE NYC,B00256
9/18/2014,12:45,32 Old Slip NYC,B00256
9/18/2014,12:45,78 W 85 St NYC,B00256
9/18/2014,12:45,30 Rockefeller Plz NYC,B00256
9/18/2014,12:45,138 Haven Ave Nyc,B00256
9/18/2014,12:45,47 E 67 St Nyc,B00256
9/18/2014,12:45,101 West End Ave Nyc,B00256
9/18/2014,12:45,90  William St NYC,B00256
9/18/2014,12:45,225 W 83 ST NYC,B00256
9/18/2014,12:45,"22 GRACE DRIVE  Old Westbury, LI",B00256
9/18/2014,12:45,40 Washington Sq S Nyc,B00256
9/18/2014,12:45,149 W 28 St Nyc,B00256
9/18/2014,12:45,436 E 76 St Nyc,B00256
9/18/2014,12:46,EWR,B00256
9/18/2014,12:46,LGA,B00256
9/18/2014,12:46,EWR,B01743
9/18/2014,12:47,JFK,B00256
9/18/2014,12:50,JFK,B00256
9/18/2014,12:50,EWR,B00256
9/18/2014,12:54,JFK,B00256
9/18/2014,12:55,240 W 73 St Nyc,B00256
9/18/2014,12:55,201 W 16 ST NYC,B00256
9/18/2014,12:55,129 W 147 St NYC,B00256
9/18/2014,12:56,LGA,B00256
9/18/2014,12:58,LGA,B00256
9/18/2014,12:58,LGA,B00256
9/18/2014,12:59,LGA,B00256
9/18/2014,13:00,EWR,B00256
9/18/2014,13:00,1335 6 AVE NYC,B00256
9/18/2014,13:00,811 7 AVE NYC,B00256
9/18/2014,13:00,35 E 76 ST NYC,B00256
9/18/2014,13:00,116 W 31 St NYC,B00256
9/18/2014,13:00,75 West End Ave Nyc,B00256
9/18/2014,13:00,1066 3 Ave Nyc,B00256
9/18/2014,13:00,"101 Paragon Dr Montvale, NJ",B00256
9/18/2014,13:00,127 W 28 St Nyc,B00256
9/18/2014,13:00,57 E 57 ST NYC,B01743
9/18/2014,13:00,176  E 77 St NYC,B00256
9/18/2014,13:00,152 W 26 ST NYC,B00256
9/18/2014,13:00,1700 YORK AVE NYC,B00256
9/18/2014,13:00,145 E 84 St NYC,B00256
9/18/2014,13:00,3009 Broadway NYC,B00256
9/18/2014,13:00,200  W 79 St Nyc,B01743
9/18/2014,13:00,848 WASHINGTON ST NYC,B00256
9/18/2014,13:00,345 West End Ave NYC,B00256
9/18/2014,13:00,"1525 Boston Post Road Westbrook, CT",B00256
9/18/2014,13:00,355 South End Ave NYC,B00256
9/18/2014,13:00,215 E 80 St Nyc,B00256
9/18/2014,13:00,81 University Pl Nyc,B00256
9/18/2014,13:00,1592 2 Ave NYC,B00256
9/18/2014,13:00,"194 GAYLOR ROAD Scarsdale ,NY.",B00256
9/18/2014,13:00,414 W 54 St Nyc,B00256
9/18/2014,13:00,325 W 33 St NYC,B00256
9/18/2014,13:00,24 W 76 St Nyc,B00256
9/18/2014,13:00,50 E 89 ST NYC,B00256
9/18/2014,13:00,46 W 17 St Nyc,B00256
9/18/2014,13:00,"400 hosstar blvdd Hempstead, LI",B00256
9/18/2014,13:00,25 Sutton Pl S Nyc,B00256
9/18/2014,13:00,150 W 82 St NYC,B00256
9/18/2014,13:00,LGA,B00256
9/18/2014,13:00,165 W 91 St Nyc,B00256
9/18/2014,13:00,228 W 47 St Nyc,B00256
9/18/2014,13:00,LGA,B00256
9/18/2014,13:00,300 E 75 ST NYC,B00256
9/18/2014,13:00,295 5 AVE NYC,B00256
9/18/2014,13:00,633 3 Ave NYC,B00256
9/18/2014,13:00,161 W 86 ST NYC,B00256
9/18/2014,13:00,28 E 28 St Nyc,B00256
9/18/2014,13:00,140 Riverside Blvd NYC,B00256
9/18/2014,13:00,31 W 52 St NYC,B00256
9/18/2014,13:00,525 E 72 ST NYC,B00256
9/18/2014,13:00,1335 Avenue of the Americ NYC,B00256
9/18/2014,13:00,60 E 9 St NYC,B00256
9/18/2014,13:00,215 W 83 ST NYC,B00256
9/18/2014,13:00,122 E 28 ST NYC,B00256
9/18/2014,13:00,14 W 85 ST NYC,B00256
9/18/2014,13:00,"343 Gold Street, Apt. 34 Downtown Bklyn, BK",B00256
9/18/2014,13:00,26 5 Ave Nyc,B00256
9/18/2014,13:00,"673 autumn ave Brooklyn Heights, BK",B00256
9/18/2014,13:00,"450 LAKEVILLE RD Lake Success, LI",B00256
9/18/2014,13:00,38 Gramercy Park N NYC,B00256
9/18/2014,13:00,425 E 79 ST NYC,B00256
9/18/2014,13:00,233 W 26 St NYC,B00256
9/18/2014,13:01,EWR,B00256
9/18/2014,13:02,JFK,B00256
9/18/2014,13:02,LGA,B00256
9/18/2014,13:03,EWR,B00256
9/18/2014,13:05,JFK,B00256
9/18/2014,13:05,LGA,B00256
9/18/2014,13:06,JFK,B00256
9/18/2014,13:07,LGA,B00256
9/18/2014,13:08,JFK,B00256
9/18/2014,13:10,1270 Avenue Of The Americ Nyc,B00256
9/18/2014,13:10,JFK,B00256
9/18/2014,13:10,305 E 47 St Nyc,B00256
9/18/2014,13:10,160 W 66 St Nyc,B00256
9/18/2014,13:12,LGA,B00256
9/18/2014,13:15,180 Christopher St NYC,B00256
9/18/2014,13:15,347 W 36 ST NYC,B00256
9/18/2014,13:15,411 W 41 St NYC,B00256
9/18/2014,13:15,345 E 37 St Nyc,B00256
9/18/2014,13:15,319 E 78 ST NYC,B00256
9/18/2014,13:15,787 7 Ave Nyc,B00256
9/18/2014,13:15,60 SUTTON PL S NYC,B00256
9/18/2014,13:15,188 E 70 ST NYC,B00256
9/18/2014,13:15,36 W 9 St Nyc,B00256
9/18/2014,13:15,"One Meadowlands Plazza East Rutherford, NJ",B00256
9/18/2014,13:15,433 West End Ave NYC,B00256
9/18/2014,13:15,40 Harrison St Nyc,B00256
9/18/2014,13:15,360 Park Ave S NYC,B00256
9/18/2014,13:15,333 E 30 ST NYC,B00256
9/18/2014,13:15,5 E 33 St Nyc,B00256
9/18/2014,13:15,210 East 68th Street New York,B00256
9/18/2014,13:15,300–318 Park Ave New York,B00256
9/18/2014,13:15,523 E 72 St Nyc,B00256
9/18/2014,13:16,LGA,B00256
9/18/2014,13:20,525 E 80 St Nyc,B00256
9/18/2014,13:20,530 1 Ave Nyc,B00256
9/18/2014,13:21,JFK,B00256
9/18/2014,13:25,401 7 AVE NYC,B00256
9/18/2014,13:25,18 E 16 St NYC,B00256
9/18/2014,13:25,161 Fort Washington Ave Nyc,B00256
9/18/2014,13:26,JFK,B00256
9/18/2014,13:26,JFK,B00256
9/18/2014,13:26,LGA,B00256
9/18/2014,13:29,LGA,B00256
9/18/2014,13:30,150 WEST END AVE NYC,B00256
9/18/2014,13:30,181 E 73 St NYC,B00256
9/18/2014,13:30,"1735 Market Street  Philadelphia, PA",B00256
9/18/2014,13:30,4 W 31 ST NYC,B00256
9/18/2014,13:30,JFK,B00256
9/18/2014,13:30,133 E 58 St Nyc,B00256
9/18/2014,13:30,"375 E 188 St Fordham, BX",B00256
9/18/2014,13:30,230 5 Ave Nyc,B00256
9/18/2014,13:30,1 Penn Plz Nyc,B00256
9/18/2014,13:30,"480 lordship blvd Stratford, CT",B00256
9/18/2014,13:30,118 W 57 ST NYC,B00256
9/18/2014,13:30,235 W 102 ST NYC,B00256
9/18/2014,13:30,57 Stanton St Nyc,B00256
9/18/2014,13:30,11 RIVERSIDE DR NYC,B00256
9/18/2014,13:30,60 Sutton Pl S NYC,B00256
9/18/2014,13:30,228 W 47 ST NYC,B00256
9/18/2014,13:30,"7 carefree lane Suffern, NY",B00256
9/18/2014,13:30,"300 e overlook Port Washington, LI",B00256
9/18/2014,13:30,120 E 87 St Nyc,B00256
9/18/2014,13:30,105 Hudson St Nyc,B00256
9/18/2014,13:30,805 3 Ave Nyc,B00256
9/18/2014,13:30,359 W 45 St Nyc,B00256
9/18/2014,13:30,2 E 55 ST NYC,B00256
9/18/2014,13:30,444 E 57 St Nyc,B00256
9/18/2014,13:30,"460 Atlantic Ave Downtown Bklyn, BK",B00256
9/18/2014,13:30,235 W 102 St Nyc,B00256
9/18/2014,13:30,156 E 38 St Nyc,B00256
9/18/2014,13:30,245 Sullivan St Nyc,B00256
9/18/2014,13:30,525 E 72 St Nyc,B00256
9/18/2014,13:30,300 E 33 ST NYC,B00256
9/18/2014,13:30,295 5 Ave Nyc,B00256
9/18/2014,13:30,332 W 23 ST NYC,B00256
9/18/2014,13:30,25 Broadway Nyc,B00256
9/18/2014,13:30,245 Park Ave Nyc,B00256
9/18/2014,13:30,258 W 17 St Nyc,B00256
9/18/2014,13:30,721 Broadway NYC,B00256
9/18/2014,13:32,JFK,B00256
9/18/2014,13:33,JFK,B00256
9/18/2014,13:33,111  Wall St New York,B00256
9/18/2014,13:35,200 E 74 St Nyc,B00256
9/18/2014,13:35,85  W 42nd St New York,B00256
9/18/2014,13:36,LGA,B00256
9/18/2014,13:37,LGA,B00256
9/18/2014,13:39,EWR,B00256
9/18/2014,13:40,138 W 136 St Nyc,B00256
9/18/2014,13:40,660 1 Ave Nyc,B00256
9/18/2014,13:40,110 W 40 St Nyc,B00256
9/18/2014,13:41,LGA,B00256
9/18/2014,13:42,LGA,B00256
9/18/2014,13:44,LGA,B00256
9/18/2014,13:45,51 Madison Avenue New York,B00256
9/18/2014,13:45,262 Central Park W NYC,B00256
9/18/2014,13:45,10  Waterside Plaza NYC,B00256
9/18/2014,13:45,250 E 65 ST NYC,B00256
9/18/2014,13:45,350 W 42 St NYC,B00256
9/18/2014,13:45,111 8 Ave Nyc,B00256
9/18/2014,13:45,"100 MAPLE AVE White Plains ,NY.",B00256
9/18/2014,13:45,140 E 45 St NYC,B00256
9/18/2014,13:45,1520 YORK AVE NYC,B00256
9/18/2014,13:45,875 W 181 St NYC,B00256
9/18/2014,13:45,351 E 84 ST NYC,B01743
9/18/2014,13:45,220 E 65 St Nyc,B00256
9/18/2014,13:45,516 W 47 St NYC,B00256
9/18/2014,13:45,2178 Broadway NYC,B00256
9/18/2014,13:45,"218 Prospect Park W Park Slope, BK",B00256
9/18/2014,13:45,17 W 32 St Nyc,B00256
9/18/2014,13:45,809 United Nations Plz New York,B00256
9/18/2014,13:45,304  E 42nd St New York,B00256
9/18/2014,13:45,248  W 35 St NYC,B00256
9/18/2014,13:45,201 W 79 ST NYC,B00256
9/18/2014,13:45,348 W 36 ST NYC,B00256
9/18/2014,13:45,29 E 29 St NYC,B00256
9/18/2014,13:45,35 E 30 St NYC,B00256
9/18/2014,13:45,400 E  E 51 St NYC,B00256
9/18/2014,13:45,200 Hudson St Nyc,B00256
9/18/2014,13:45,"1149  Elton Street East New York, BK",B01868
9/18/2014,13:45,25 W Houston St Nyc,B00256
9/18/2014,13:45,510 Madison Ave Nyc,B00256
9/18/2014,13:45,12 W 72 St Nyc,B00256
9/18/2014,13:45,LGA,B00256
9/18/2014,13:48,LGA,B00256
9/18/2014,13:48,JFK,B00256
9/18/2014,13:49,JFK,B00256
9/18/2014,13:50,JFK,B00256
9/18/2014,13:50,JFK,B00256
9/18/2014,13:50,JFK,B00256
9/18/2014,13:50,19 Nassau St Nyc,B00256
9/18/2014,13:50,20 E 76 St Nyc,B00256
9/18/2014,13:50,809 United Nations Plz New York,B00256
9/18/2014,13:50,19 E 88 ST Nyc,B00256
9/18/2014,13:51,LGA,B00256
9/18/2014,13:55,511 W 25 St Nyc,B01743
9/18/2014,13:55,215 E 72 St Nyc,B00256
9/18/2014,13:56,LGA,B00256
9/18/2014,14:00,5 E 63 St NYC,B00256
9/18/2014,14:00,2178 BROADWAY NYC,B00256
9/18/2014,14:00,"691 92 St Dyker Heights, BK",B02026
9/18/2014,14:00,3022 Broadway NYC,B00256
9/18/2014,14:00,56 W 66 St NYC,B00256
9/18/2014,14:00,200  Vesey St NYC,B01868
9/18/2014,14:00,118 W 56 St Nyc,B00256
9/18/2014,14:00,"99 Seaview Blvd, Suite  Port Washington, LI",B00256
9/18/2014,14:00,101 W 57 St Nyc,B00256
9/18/2014,14:00,395 Hudson St NYC,B00256
9/18/2014,14:00,45 SUTTON PL S NYC,B00256
9/18/2014,14:00,"1 Raymond Plaza West Newark (City), NJ",B00256
9/18/2014,14:00,100 W 57 St NYC,B00256
9/18/2014,14:00,1568 BROADWAY NYC,B00256
9/18/2014,14:00,270 W 43 ST NYC,B01868
9/18/2014,14:00,19 E 98 St Nyc,B00256
9/18/2014,14:00,"1300 Walt Whitman Rd Melville, LI",B00256
9/18/2014,14:00,116 W 28 St Nyc,B00256
9/18/2014,14:00,"27-01 Queens Plaza North Long Island City, QU",B00256
9/18/2014,14:00,450 E 63 St NYC,B00256
9/18/2014,14:00,55 Water St New York,B00256
9/18/2014,14:00,889 Broadway NYC,B00256
9/18/2014,14:00,110 Oliver Rd Bedford,B00256
9/18/2014,14:00,499 7 Ave NYC,B01868
9/18/2014,14:00,"92 Atlantic Ave Brooklyn Heights, BK",B00256
9/18/2014,14:00,1400 Broadway Nyc,B00256
9/18/2014,14:00,"883 65 St Bay Ridge, BK",B00256
9/18/2014,14:00,270 W 43 ST NYC,B00256
9/18/2014,14:00,10  W 86 St NYC,B00256
9/18/2014,14:00,65 W 95 St NYC,B00256
9/18/2014,14:00,230 Park Ave NYC,B00256
9/18/2014,14:00,7 E 35 St NYC,B00256
9/18/2014,14:00,630 9 Ave NYC,B00256
9/18/2014,14:00,1966  1st Ave New York,B00256
9/18/2014,14:00,160 WEST END AVE NYC,B00256
9/18/2014,14:00,30 W 11 ST NYC,B00256
9/18/2014,14:00,1375 Broadway NYC,B00256
9/18/2014,14:00,155 East 50th Street New York,B00256
9/18/2014,14:00,107 Saint Marks Pl NYC,B00256
9/18/2014,14:00,325  Hudson St Nyc,B00256
9/18/2014,14:00,11 E 26 St Nyc,B00256
9/18/2014,14:00,110 WASHINGTON ST NYC,B00256
9/18/2014,14:00,49 East 10th Street New York,B00256
9/18/2014,14:00,177 Fort Washington Ave Nyc,B00256
9/18/2014,14:00,150 Riverside Dr Nyc,B00256
9/18/2014,14:00,1000 10 Ave Nyc,B00256
9/18/2014,14:00,7 Times Sq NYC,B00256
9/18/2014,14:00,533 West 57th Street New York,B01639
9/18/2014,14:01,LGA,B00256
9/18/2014,14:04,EWR,B00256
9/18/2014,14:05,EWR,B00256
9/18/2014,14:05,43 W 33 ST NYC,B00256
9/18/2014,14:06,LGA,B00256
9/18/2014,14:07,LGA,B00256
9/18/2014,14:08,JFK,B00256
9/18/2014,14:10,EWR,B00256
9/18/2014,14:10,JFK,B00256
9/18/2014,14:10,"118-26 Long St Rochdale, QU",B00256
9/18/2014,14:10,210 E 64 St Nyc,B00256
9/18/2014,14:10,205 E Houston St Nyc,B00256
9/18/2014,14:11,EWR,B01743
9/18/2014,14:12,LGA,B00256
9/18/2014,14:12,LGA,B00256
9/18/2014,14:15,689 Fort Washington Ave NYC,B00256
9/18/2014,14:15,324 W 15 St Nyc,B00256
9/18/2014,14:15,123  E 55 St NYC,B00256
9/18/2014,14:15,123 E 55 St Nyc,B00256
9/18/2014,14:15,220 W 24 St NYC,B00256
